0, 22, 3359, 0.654957
20, 9, 9588, 0.093867
40, 87, 11870, 0.732940
60, 39, 14066, 0.277264
80, 12, 18304, 0.065559
100, 25, 2311, 1.081783
120, 9, 1399, 0.643317
140, 24, 2931, 0.818833
160, 8, 6685, 0.119671
180, 13, 25491, 0.050998
200, 59, 15452, 0.381828
220, 14, 12471, 0.112260
240, 12, 9737, 0.123241
260, 50, 2645, 1.890359
280, 2, 1756, 0.113895
300, 2, 1074, 0.186220
320, 2, 520, 0.384615
340, 3, 669, 0.448430
360, 0, 409, 0.000000
380, 2, 387, 0.516796
400, 0, 1789, 0.000000
420, 1, 1175, 0.085106
440, 7, 2258, 0.310009
460, 24, 3843, 0.624512
480, 5, 1827, 0.273673
500, 92, 7478, 1.230275
520, 2, 18599, 0.010753
540, 8, 10404, 0.076894
560, 13, 14225, 0.091388
580, 6, 13860, 0.043290
600, 12, 12996, 0.092336
620, 18, 10952, 0.164354
640, 1, 3158, 0.031666
660, 1, 1891, 0.052882
680, 0, 1439, 0.000000
700, 0, 1293, 0.000000
720, 0, 1280, 0.000000
740, 1, 4019, 0.024882
760, 0, 1446, 0.000000
780, 2, 5767, 0.034680
800, 13, 21513, 0.060429
820, 14, 20994, 0.066686
840, 28, 22352, 0.125268
860, 17, 18473, 0.092026
880, 2, 18933, 0.010564
900, 14, 12778, 0.109563
920, 37, 16983, 0.217865
940, 145, 13023, 1.113415
960, 61, 13725, 0.444444
980, 40, 12691, 0.315184
1000, 65, 12562, 0.517434
1020, 67, 9317, 0.719116
1040, 41, 6155, 0.666125
1060, 20, 4232, 0.472590
1080, 30, 5597, 0.536001
1100, 101, 20317, 0.497121
1120, 29, 13668, 0.212174
1140, 34, 8807, 0.386057
1160, 60, 11070, 0.542005
1180, 50, 10665, 0.468823
1200, 158, 12961, 1.219042
1220, 89, 16709, 0.532647
1240, 27, 14450, 0.186851
1260, 13, 17440, 0.074541
1280, 32, 9600, 0.333333
1300, 12, 2174, 0.551978
1320, 37, 4458, 0.829969
1340, 0, 2221, 0.000000
1, 22, 3049, 0.721548
21, 9, 9536, 0.094379
41, 81, 11161, 0.725741
61, 35, 13422, 0.260766
81, 12, 17376, 0.069061
101, 21, 1982, 1.059536
121, 4, 1214, 0.329489
141, 22, 2755, 0.798548
161, 8, 6562, 0.121914
181, 12, 24653, 0.048676
201, 57, 14636, 0.389451
221, 14, 12136, 0.115359
241, 10, 9017, 0.110902
261, 41, 2590, 1.583012
281, 2, 1571, 0.127307
301, 2, 1074, 0.186220
321, 2, 435, 0.459770
341, 1, 644, 0.155280
361, 0, 409, 0.000000
381, 2, 387, 0.516796
401, 0, 1779, 0.000000
421, 0, 820, 0.000000
441, 7, 2258, 0.310009
461, 24, 3783, 0.634417
481, 5, 1752, 0.285388
501, 92, 7478, 1.230275
521, 2, 18448, 0.010841
541, 8, 10404, 0.076894
561, 13, 13621, 0.095441
581, 6, 11575, 0.051836
601, 11, 11526, 0.095436
621, 17, 9668, 0.175838
641, 1, 2959, 0.033795
661, 1, 1688, 0.059242
681, 0, 1439, 0.000000
701, 0, 1293, 0.000000
721, 0, 1280, 0.000000
741, 1, 4019, 0.024882
761, 0, 1446, 0.000000
781, 2, 5767, 0.034680
801, 0, 20813, 0.000000
821, 14, 19999, 0.070004
841, 28, 22254, 0.125820
861, 17, 16259, 0.104557
881, 2, 18341, 0.010905
901, 14, 11943, 0.117223
921, 37, 13550, 0.273063
941, 142, 12328, 1.151849
961, 45, 13035, 0.345224
981, 38, 12147, 0.312834
1001, 61, 11487, 0.531035
1021, 64, 8458, 0.756680
1041, 41, 5565, 0.736748
1061, 18, 4074, 0.441826
1081, 30, 5555, 0.540054
1101, 101, 20024, 0.504395
1121, 27, 13037, 0.207103
1141, 34, 8800, 0.386364
1161, 60, 10634, 0.564228
1181, 39, 9548, 0.408463
1201, 148, 12543, 1.179941
1221, 89, 16043, 0.554759
1241, 27, 13790, 0.195794
1261, 13, 16846, 0.077170
1281, 32, 8620, 0.371230
1301, 9, 1890, 0.476190
1321, 37, 4453, 0.830901
1341, 0, 2206, 0.000000
2, 22, 3014, 0.729927
22, 9, 9536, 0.094379
42, 78, 10321, 0.755741
62, 35, 12772, 0.274037
82, 9, 16509, 0.054516
102, 21, 1970, 1.065990
122, 4, 1210, 0.330579
142, 22, 2726, 0.807043
162, 8, 6487, 0.123324
182, 12, 23752, 0.050522
202, 57, 14054, 0.405578
222, 13, 11599, 0.112079
242, 10, 8452, 0.118315
262, 41, 2590, 1.583012
282, 1, 1271, 0.078678
302, 2, 940, 0.212766
322, 2, 435, 0.459770
342, 1, 644, 0.155280
362, 0, 409, 0.000000
382, 2, 292, 0.684932
402, 0, 1779, 0.000000
422, 0, 820, 0.000000
442, 7, 2024, 0.345850
462, 24, 3712, 0.646552
482, 5, 1752, 0.285388
502, 92, 7478, 1.230275
522, 2, 17760, 0.011261
542, 8, 10048, 0.079618
562, 13, 12969, 0.100239
582, 6, 11575, 0.051836
602, 11, 11524, 0.095453
622, 17, 9161, 0.185569
642, 1, 2946, 0.033944
662, 0, 1602, 0.000000
682, 0, 1261, 0.000000
702, 0, 1174, 0.000000
722, 0, 1159, 0.000000
742, 1, 3487, 0.028678
762, 0, 1389, 0.000000
782, 2, 5335, 0.037488
802, 0, 19219, 0.000000
822, 1, 17899, 0.005587
842, 27, 19693, 0.137105
862, 16, 14473, 0.110551
882, 2, 17642, 0.011337
902, 14, 11629, 0.120389
922, 37, 11881, 0.311422
942, 142, 11972, 1.186101
962, 41, 12724, 0.322226
982, 35, 11586, 0.302089
1002, 61, 11291, 0.540253
1022, 53, 8118, 0.652870
1042, 41, 5294, 0.774462
1062, 18, 3969, 0.453515
1082, 29, 5545, 0.522994
1102, 101, 19913, 0.507206
1122, 24, 10610, 0.226202
1142, 13, 7692, 0.169007
1162, 60, 10238, 0.586052
1182, 36, 9498, 0.379027
1202, 137, 12296, 1.114183
1222, 80, 15240, 0.524934
1242, 27, 13223, 0.204190
1262, 13, 15739, 0.082597
1282, 32, 8495, 0.376692
1302, 9, 1812, 0.496689
1322, 37, 4453, 0.830901
1342, 0, 2206, 0.000000
3, 20, 2358, 0.848176
23, 9, 9298, 0.096795
43, 76, 9723, 0.781652
63, 31, 11885, 0.260833
83, 7, 15596, 0.044883
103, 18, 1607, 1.120100
123, 4, 1210, 0.330579
143, 22, 2641, 0.833018
163, 5, 6341, 0.078852
183, 12, 23194, 0.051738
203, 57, 12880, 0.442547
223, 7, 10895, 0.064250
243, 9, 7389, 0.121803
263, 41, 2585, 1.586074
283, 1, 1271, 0.078678
303, 2, 940, 0.212766
323, 2, 435, 0.459770
343, 1, 644, 0.155280
363, 0, 409, 0.000000
383, 2, 292, 0.684932
403, 0, 1779, 0.000000
423, 0, 820, 0.000000
443, 7, 2009, 0.348432
463, 24, 3712, 0.646552
483, 5, 1588, 0.314861
503, 92, 7398, 1.243579
523, 2, 16957, 0.011795
543, 4, 8132, 0.049188
563, 4, 12318, 0.032473
583, 1, 11358, 0.008804
603, 11, 11524, 0.095453
623, 17, 8672, 0.196033
643, 1, 2946, 0.033944
663, 0, 1506, 0.000000
683, 0, 1261, 0.000000
703, 0, 1174, 0.000000
723, 0, 1159, 0.000000
743, 1, 3132, 0.031928
763, 0, 1389, 0.000000
783, 2, 5330, 0.037523
803, 0, 16468, 0.000000
823, 1, 17889, 0.005590
843, 15, 19623, 0.076441
863, 16, 14463, 0.110627
883, 2, 16874, 0.011853
903, 14, 11392, 0.122893
923, 37, 11780, 0.314092
943, 135, 10924, 1.235811
963, 33, 12604, 0.261822
983, 22, 10666, 0.206263
1003, 41, 9826, 0.417260
