0, 1, 4258, 0.023485
20, 0, 25382, 0.000000
40, 4, 29973, 0.013345
60, 0, 19941, 0.000000
80, 0, 17211, 0.000000
100, 0, 25431, 0.000000
120, 0, 15205, 0.000000
140, 0, 34177, 0.000000
160, 0, 28679, 0.000000
180, 0, 19785, 0.000000
200, 234, 8495, 2.754562
220, 3, 1831, 0.163845
240, 12, 11314, 0.106063
260, 6, 1068, 0.561798
1, 1, 4070, 0.024570
21, 0, 24211, 0.000000
41, 4, 29072, 0.013759
61, 0, 19193, 0.000000
81, 0, 16077, 0.000000
101, 0, 24568, 0.000000
121, 0, 14591, 0.000000
141, 0, 33518, 0.000000
161, 0, 26398, 0.000000
181, 0, 19013, 0.000000
201, 234, 8481, 2.759109
221, 2, 1717, 0.116482
241, 12, 11314, 0.106063
261, 5, 1061, 0.471254
2, 1, 4070, 0.024570
22, 0, 23588, 0.000000
42, 4, 28422, 0.014074
62, 0, 18082, 0.000000
82, 0, 15515, 0.000000
102, 0, 23657, 0.000000
122, 0, 13336, 0.000000
142, 0, 32868, 0.000000
162, 0, 25803, 0.000000
182, 0, 18328, 0.000000
202, 234, 8481, 2.759109
222, 2, 1385, 0.144404
242, 12, 11314, 0.106063
262, 4, 1054, 0.379507
3, 1, 4064, 0.024606
23, 0, 22736, 0.000000
43, 4, 27818, 0.014379
63, 0, 17297, 0.000000
83, 0, 14452, 0.000000
103, 0, 22782, 0.000000
123, 0, 10453, 0.000000
143, 0, 32176, 0.000000
163, 0, 24249, 0.000000
183, 0, 17699, 0.000000
203, 234, 8481, 2.759109
223, 2, 1295, 0.154440
243, 12, 11314, 0.106063
263, 4, 1040, 0.384615
4, 0, 4063, 0.000000
24, 0, 21516, 0.000000
44, 4, 27197, 0.014708
64, 0, 16342, 0.000000
84, 0, 13486, 0.000000
104, 0, 21518, 0.000000
124, 0, 9902, 0.000000
144, 0, 30265, 0.000000
164, 0, 23334, 0.000000
184, 0, 16748, 0.000000
204, 234, 8474, 2.761388
224, 2, 413, 0.484262
244, 12, 11314, 0.106063
264, 4, 1033, 0.387222
5, 0, 4063, 0.000000
25, 0, 20765, 0.000000
45, 4, 26600, 0.015038
65, 0, 15128, 0.000000
85, 0, 12821, 0.000000
105, 0, 20601, 0.000000
125, 0, 9416, 0.000000
145, 0, 29117, 0.000000
165, 0, 22240, 0.000000
185, 0, 15563, 0.000000
205, 234, 8474, 2.761388
225, 2, 413, 0.484262
245, 12, 11044, 0.108656
265, 3, 834, 0.359712
6, 0, 3937, 0.000000
26, 0, 20218, 0.000000
46, 3, 25495, 0.011767
66, 0, 14197, 0.000000
86, 0, 12123, 0.000000
106, 0, 19817, 0.000000
126, 0, 8871, 0.000000
146, 0, 27955, 0.000000
166, 0, 20056, 0.000000
186, 0, 14416, 0.000000
206, 234, 8474, 2.761388
226, 2, 413, 0.484262
246, 12, 11044, 0.108656
266, 1, 625, 0.160000
7, 0, 3937, 0.000000
27, 0, 19597, 0.000000
47, 3, 24270, 0.012361
67, 0, 12769, 0.000000
87, 0, 11098, 0.000000
107, 0, 18997, 0.000000
127, 0, 8325, 0.000000
147, 0, 26559, 0.000000
167, 0, 19029, 0.000000
187, 0, 13444, 0.000000
207, 234, 8474, 2.761388
227, 2, 413, 0.484262
247, 12, 11044, 0.108656
267, 0, 193, 0.000000
8, 0, 3937, 0.000000
28, 0, 18900, 0.000000
48, 3, 22140, 0.013550
68, 0, 12050, 0.000000
88, 0, 10370, 0.000000
108, 0, 18032, 0.000000
128, 0, 7621, 0.000000
148, 0, 24185, 0.000000
168, 0, 18310, 0.000000
188, 0, 11995, 0.000000
208, 234, 8474, 2.761388
228, 2, 413, 0.484262
248, 12, 11044, 0.108656
268, 0, 172, 0.000000
9, 0, 3937, 0.000000
29, 0, 18385, 0.000000
49, 3, 20358, 0.014736
69, 0, 11258, 0.000000
89, 0, 9558, 0.000000
109, 0, 16996, 0.000000
