0, 7, 6311, 0.110917
20, 63, 5139, 1.225919
40, 128, 4824, 2.653400
60, 47, 3467, 1.355639
80, 34, 3963, 0.857936
100, 67, 9413, 0.711782
120, 68, 8184, 0.830890
140, 94, 9250, 1.016216
160, 57, 15375, 0.370732
180, 19, 4615, 0.411701
200, 28, 2723, 1.028278
220, 25, 2180, 1.146789
240, 46, 1933, 2.379721
260, 17, 1495, 1.137124
280, 16, 2051, 0.780107
300, 1, 921, 0.108578
320, 47, 3401, 1.381946
340, 44, 3794, 1.159726
360, 0, 914, 0.000000
380, 1, 4681, 0.021363
400, 3, 1303, 0.230238
420, 3, 1736, 0.172811
440, 0, 342, 0.000000
460, 4, 1238, 0.323102
480, 64, 3836, 1.668405
500, 8, 1163, 0.687876
520, 0, 30, 0.000000
540, 6, 2769, 0.216685
560, 61, 8127, 0.750584
580, 45, 10002, 0.449910
600, 746, 12615, 5.913595
620, 217, 6736, 3.221496
640, 59, 3598, 1.639800
660, 10, 1185, 0.843882
680, 97, 2925, 3.316239
700, 40, 1467, 2.726653
720, 2, 1293, 0.154679
740, 0, 120, 0.000000
760, 48, 2699, 1.778436
780, 9, 1871, 0.481026
800, 1, 1159, 0.086281
820, 9, 2109, 0.426743
840, 28, 2516, 1.112878
860, 38, 2724, 1.395007
880, 39, 4252, 0.917215
900, 19, 2343, 0.810926
920, 7, 1048, 0.667939
1, 7, 6262, 0.111785
21, 62, 5047, 1.228453
41, 128, 4684, 2.732707
61, 47, 3457, 1.359560
81, 34, 3387, 1.003838
101, 60, 8593, 0.698243
121, 67, 7639, 0.877078
141, 94, 9195, 1.022295
161, 57, 14643, 0.389264
181, 19, 4615, 0.411701
201, 28, 2708, 1.033973
221, 25, 2175, 1.149425
241, 34, 1848, 1.839827
261, 17, 1495, 1.137124
281, 16, 2051, 0.780107
301, 0, 419, 0.000000
321, 47, 3401, 1.381946
341, 42, 3776, 1.112288
361, 0, 565, 0.000000
381, 1, 4681, 0.021363
