0, 2, 15192, 0.013165
10, 7, 5104, 0.137147
20, 8, 1255, 0.637450
30, 13, 6088, 0.213535
40, 15, 1180, 1.271186
50, 25, 4700, 0.531915
60, 10, 1072, 0.932836
70, 4, 1208, 0.331126
80, 41, 2562, 1.600312
90, 44, 2378, 1.850294
100, 5, 469, 1.066098
110, 0, 145, 0.000000
120, 7, 706, 0.991501
130, 23, 1127, 2.040816
140, 14, 825, 1.696970
150, 5, 1163, 0.429923
160, 7, 425, 1.647059
170, 7, 977, 0.716479
180, 0, 15, 0.000000
190, 0, 663, 0.000000
200, 17, 1031, 1.648885
210, 7, 861, 0.813008
220, 0, 160, 0.000000
230, 0, 5, 0.000000
240, 1, 1030, 0.097087
250, 4, 570, 0.701754
260, 2, 668, 0.299401
270, 0, 100, 0.000000
280, 0, 734, 0.000000
290, 0, 166, 0.000000
300, 0, 112, 0.000000
310, 0, 52, 0.000000
320, 1, 636, 0.157233
330, 2, 472, 0.423729
340, 0, 20, 0.000000
350, 0, 5, 0.000000
380, 0, 722, 0.000000
390, 1, 404, 0.247525
400, 0, 75, 0.000000
410, 6, 693, 0.865801
420, 0, 258, 0.000000
430, 0, 159, 0.000000
440, 0, 334, 0.000000
460, 0, 208, 0.000000
470, 0, 209, 0.000000
480, 0, 10, 0.000000
490, 0, 260, 0.000000
500, 0, 295, 0.000000
510, 0, 184, 0.000000
520, 0, 550, 0.000000
530, 0, 5, 0.000000
540, 1, 646, 0.154799
550, 0, 985, 0.000000
560, 30, 514, 5.836576
570, 0, 347, 0.000000
580, 1, 956, 0.104603
590, 0, 187, 0.000000
600, 1, 168, 0.595238
610, 12, 747, 1.606426
620, 2, 239, 0.836820
630, 0, 702, 0.000000
640, 13, 628, 2.070064
650, 1, 361, 0.277008
660, 2, 626, 0.319489
670, 11, 1190, 0.924370
680, 1, 310, 0.322581
700, 0, 5, 0.000000
740, 1, 885, 0.112994
750, 7, 915, 0.765027
760, 7, 495, 1.414141
770, 0, 483, 0.000000
780, 1, 494, 0.202429
800, 0, 10, 0.000000
810, 0, 10, 0.000000
840, 0, 733, 0.000000
850, 3, 635, 0.472441
860, 0, 882, 0.000000
870, 0, 601, 0.000000
880, 28, 6435, 0.435120
890, 9, 6980, 0.128940
900, 17, 8597, 0.197743
910, 33, 9556, 0.345333
920, 8, 387, 2.067183
1, 2, 13977, 0.014309
11, 7, 2144, 0.326493
21, 7, 1089, 0.642792
31, 12, 4650, 0.258065
41, 10, 653, 1.531394
51, 25, 4700, 0.531915
61, 7, 955, 0.732984
71, 3, 1168, 0.256849
81, 31, 1497, 2.070808
91, 39, 2315, 1.684665
101, 5, 469, 1.066098
111, 0, 145, 0.000000
121, 7, 706, 0.991501
131, 20, 1030, 1.941748
141, 14, 825, 1.696970
151, 5, 1158, 0.431779
161, 0, 110, 0.000000
171, 7, 977, 0.716479
181, 0, 15, 0.000000
191, 0, 663, 0.000000
201, 17, 1031, 1.648885
211, 6, 860, 0.697674
221, 0, 160, 0.000000
241, 1, 514, 0.194553
251, 4, 331, 1.208459
261, 2, 668, 0.299401
271, 0, 93, 0.000000
281, 0, 174, 0.000000
291, 0, 166, 0.000000
301, 0, 112, 0.000000
311, 0, 52, 0.000000
321, 1, 636, 0.157233
331, 2, 472, 0.423729
341, 0, 15, 0.000000
351, 0, 5, 0.000000
381, 0, 722, 0.000000
391, 1, 239, 0.418410
401, 0, 75, 0.000000
411, 6, 693, 0.865801
421, 0, 258, 0.000000
431, 0, 159, 0.000000
441, 0, 334, 0.000000
461, 0, 208, 0.000000
471, 0, 209, 0.000000
481, 0, 10, 0.000000
491, 0, 260, 0.000000
501, 0, 246, 0.000000
511, 0, 184, 0.000000
521, 0, 73, 0.000000
531, 0, 5, 0.000000
541, 1, 646, 0.154799
551, 0, 985, 0.000000
561, 9, 422, 2.132701
571, 0, 347, 0.000000
581, 1, 956, 0.104603
591, 0, 165, 0.000000
601, 1, 153, 0.653595
611, 10, 731, 1.367989
621, 0, 213, 0.000000
631, 0, 702, 0.000000
641, 13, 628, 2.070064
651, 1, 361, 0.277008
661, 2, 626, 0.319489
671, 9, 1180, 0.762712
681, 1, 283, 0.353357
701, 0, 5, 0.000000
741, 1, 885, 0.112994
751, 7, 623, 1.123596
761, 1, 455, 0.219780
771, 0, 483, 0.000000
781, 1, 494, 0.202429
801, 0, 10, 0.000000
811, 0, 10, 0.000000
841, 0, 733, 0.000000
851, 3, 635, 0.472441
861, 0, 882, 0.000000
871, 0, 516, 0.000000
881, 28, 6435, 0.435120
891, 9, 6441, 0.139730
901, 17, 7942, 0.214052
911, 31, 8983, 0.345096
921, 8, 332, 2.409639
2, 1, 12617, 0.007926
12, 7, 1846, 0.379198
22, 7, 888, 0.788288
32, 12, 3459, 0.346921
42, 10, 615, 1.626016
52, 23, 4292, 0.535881
62, 7, 905, 0.773481
72, 1, 1153, 0.086730
82, 28, 1417, 1.976006
92, 30, 2203, 1.361779
102, 5, 469, 1.066098
112, 0, 145, 0.000000
122, 7, 706, 0.991501
132, 11, 853, 1.289566
142, 14, 597, 2.345059
152, 4, 1153, 0.346921
162, 0, 110, 0.000000
172, 0, 214, 0.000000
182, 0, 10, 0.000000
192, 0, 663, 0.000000
202, 17, 1031, 1.648885
212, 3, 576, 0.520833
222, 0, 17, 0.000000
242, 1, 514, 0.194553
252, 0, 304, 0.000000
262, 2, 668, 0.299401
272, 0, 93, 0.000000
292, 0, 166, 0.000000
302, 0, 112, 0.000000
322, 1, 636, 0.157233
332, 2, 472, 0.423729
352, 0, 5, 0.000000
382, 0, 40, 0.000000
392, 0, 234, 0.000000
402, 0, 75, 0.000000
412, 6, 693, 0.865801
422, 0, 258, 0.000000
432, 0, 159, 0.000000
442, 0, 334, 0.000000
462, 0, 208, 0.000000
472, 0, 209, 0.000000
482, 0, 10, 0.000000
492, 0, 260, 0.000000
502, 0, 246, 0.000000
522, 0, 66, 0.000000
542, 1, 646, 0.154799
552, 0, 510, 0.000000
562, 9, 422, 2.132701
572, 0, 89, 0.000000
582, 1, 956, 0.104603
592, 0, 165, 0.000000
602, 1, 153, 0.653595
612, 10, 727, 1.375516
622, 0, 114, 0.000000
632, 0, 128, 0.000000
642, 13, 628, 2.070064
652, 0, 129, 0.000000
662, 2, 626, 0.319489
672, 9, 1089, 0.826446
682, 1, 283, 0.353357
702, 0, 5, 0.000000
742, 1, 885, 0.112994
752, 7, 618, 1.132686
762, 1, 455, 0.219780
772, 0, 31, 0.000000
782, 0, 489, 0.000000
802, 0, 10, 0.000000
812, 0, 5, 0.000000
842, 0, 733, 0.000000
852, 3, 635, 0.472441
862, 0, 630, 0.000000
872, 0, 511, 0.000000
882, 28, 5778, 0.484597
892, 9, 5775, 0.155844
902, 17, 7130, 0.238429
