0, 1, 328, 0.304878
10, 0, 3930, 0.000000
20, 0, 9793, 0.000000
30, 0, 15589, 0.000000
40, 0, 12033, 0.000000
50, 3, 17940, 0.016722
60, 0, 9475, 0.000000
70, 0, 10466, 0.000000
80, 0, 8522, 0.000000
90, 0, 8689, 0.000000
100, 0, 9249, 0.000000
110, 0, 16182, 0.000000
120, 0, 8844, 0.000000
130, 0, 6361, 0.000000
140, 0, 15868, 0.000000
150, 0, 18309, 0.000000
160, 0, 12403, 0.000000
170, 0, 16276, 0.000000
180, 0, 10017, 0.000000
190, 0, 9768, 0.000000
200, 0, 163, 0.000000
210, 234, 8332, 2.808449
220, 1, 1537, 0.065062
230, 2, 294, 0.680272
240, 0, 397, 0.000000
250, 12, 10917, 0.109920
260, 6, 1068, 0.561798
1, 1, 140, 0.714286
11, 0, 3835, 0.000000
21, 0, 8622, 0.000000
31, 0, 13817, 0.000000
41, 0, 11132, 0.000000
51, 2, 14368, 0.013920
61, 0, 8727, 0.000000
71, 0, 9241, 0.000000
81, 0, 7388, 0.000000
91, 0, 7733, 0.000000
101, 0, 8386, 0.000000
111, 0, 14273, 0.000000
121, 0, 8230, 0.000000
131, 0, 5583, 0.000000
141, 0, 15209, 0.000000
151, 0, 17239, 0.000000
161, 0, 10122, 0.000000
171, 0, 14708, 0.000000
181, 0, 9245, 0.000000
191, 0, 8814, 0.000000
201, 0, 149, 0.000000
211, 212, 8140, 2.604423
221, 0, 1423, 0.000000
231, 2, 294, 0.680272
241, 0, 397, 0.000000
251, 12, 10141, 0.118332
261, 5, 1061, 0.471254
2, 1, 140, 0.714286
12, 0, 3169, 0.000000
22, 0, 7999, 0.000000
32, 0, 12236, 0.000000
42, 0, 10482, 0.000000
52, 0, 10967, 0.000000
62, 0, 7616, 0.000000
72, 0, 8177, 0.000000
82, 0, 6826, 0.000000
92, 0, 6853, 0.000000
102, 0, 7475, 0.000000
112, 0, 12650, 0.000000
122, 0, 6975, 0.000000
132, 0, 4933, 0.000000
142, 0, 14559, 0.000000
152, 0, 15454, 0.000000
162, 0, 9527, 0.000000
172, 0, 12212, 0.000000
182, 0, 8560, 0.000000
192, 0, 8149, 0.000000
202, 0, 149, 0.000000
212, 173, 7520, 2.300532
222, 0, 1091, 0.000000
232, 2, 294, 0.680272
242, 0, 397, 0.000000
252, 12, 9190, 0.130577
262, 4, 1054, 0.379507
3, 1, 134, 0.746269
13, 0, 3141, 0.000000
23, 0, 7147, 0.000000
33, 0, 10266, 0.000000
43, 0, 9878, 0.000000
53, 0, 8737, 0.000000
63, 0, 6831, 0.000000
73, 0, 7271, 0.000000
83, 0, 5763, 0.000000
93, 0, 5861, 0.000000
103, 0, 6600, 0.000000
113, 0, 10493, 0.000000
123, 0, 4092, 0.000000
133, 0, 4245, 0.000000
143, 0, 13867, 0.000000
153, 0, 13998, 0.000000
163, 0, 7973, 0.000000
173, 0, 10322, 0.000000
183, 0, 7931, 0.000000
193, 0, 7127, 0.000000
203, 0, 149, 0.000000
213, 150, 6866, 2.184678
223, 0, 1001, 0.000000
233, 2, 294, 0.680272
243, 0, 397, 0.000000
253, 12, 6659, 0.180207
263, 4, 1040, 0.384615
4, 0, 133, 0.000000
14, 0, 3016, 0.000000
24, 0, 5927, 0.000000
34, 0, 8942, 0.000000
44, 0, 9257, 0.000000
54, 0, 5263, 0.000000
64, 0, 5876, 0.000000
74, 0, 6168, 0.000000
84, 0, 4797, 0.000000
94, 0, 5145, 0.000000
104, 0, 5336, 0.000000
114, 0, 9017, 0.000000
