0,R,20671190,32
0,R,20671190,32
0,R,20671190,32
0,R,20671190,32
0,R,20671222,8
0,R,20671222,8
0,R,20671222,8
0,R,20671222,8
0,R,20671190,32
0,R,20671222,8
0,R,20202616,8
0,R,20202616,8
0,R,20202616,8
0,R,20202616,8
0,R,81333920,8
0,R,81333920,8
0,R,81333920,8
0,R,81333920,8
0,R,20670367,32
0,R,20670367,32
0,R,20670367,32
0,R,20670367,32
0,R,20670367,32
0,R,20420208,8
0,R,20420208,8
0,R,20420208,8
0,R,20420208,8
0,R,20420208,8
0,R,20202616,8
0,R,19966240,8
0,R,19966240,8
0,R,19966240,8
0,R,19966240,8
0,R,81333920,8
0,R,20003528,8
0,R,20003528,8
0,R,20003528,8
0,R,20003528,8
0,R,20003528,8
0,R,81333912,8
0,R,81333912,8
0,R,81333912,8
0,R,81333912,8
0,R,81333912,8
0,R,21183288,8
0,R,21183288,8
0,R,21183288,8
0,R,21183288,8
0,R,21183288,8
0,R,19966240,8
0,R,20449424,8
0,R,20449424,8
0,R,20449424,8
0,R,20449424,8
0,R,20449424,8
0,R,20518872,8
0,R,20518872,8
0,R,20518872,8
0,R,20518872,8
0,R,20671784,8
0,R,20671784,8
0,R,20671784,8
0,R,20671784,8
0,R,20671342,31
0,R,20671342,31
0,R,20671342,31
0,R,20671342,31
0,R,1927752,64
0,R,1927752,64
0,R,1927752,64
0,R,1927752,64
0,R,20518872,8
0,R,81508096,8
0,R,81508096,8
0,R,81508096,8
0,R,81508096,8
0,R,81508096,8
0,R,20671784,8
0,R,20671342,31
0,R,20663712,64
0,R,20663712,64
0,R,20663712,64
0,R,20663712,64
0,R,20663840,64
0,R,20663840,64
0,R,7546634,62
0,R,7546634,62
0,R,7546634,62
0,R,20663840,64
0,R,7546634,62
0,R,20663840,64
0,R,1927752,64
0,R,20663712,64
0,R,20663776,64
0,R,20663776,64
0,R,20663776,64
0,R,20663776,64
0,R,20663776,64
0,R,7546418,16
0,R,7546418,16
0,R,7546418,16
0,R,7546418,16
0,R,20670951,32
0,R,20670951,32
0,R,20670951,32
0,R,20670951,32
0,R,20669983,32
0,R,20669983,32
0,R,20669983,32
0,R,20669983,32
0,R,20670983,6
0,R,20670983,6
0,R,20670983,6
0,R,20670983,6
0,R,20663968,64
0,R,20663968,64
0,R,20663968,64
0,R,20663968,64
0,R,7546634,62
0,R,20663840,64
0,R,7546418,16
0,R,20670951,32
0,R,7546696,6
