0,WS,11638152,256
0,WS,11638152,256
0,WS,11638408,256
0,WS,11638408,256
0,WS,11638664,256
0,WS,11638664,256
0,WS,11638920,256
0,WS,11638920,256
0,WS,11639176,256
0,WS,11639176,256
0,WS,11639432,256
0,WS,11639432,256
0,WS,11639688,256
0,WS,11639688,256
0,WS,11639944,256
0,WS,11639944,256
0,WS,11640200,256
0,WS,11640200,256
0,WS,11640456,256
0,WS,11640456,256
0,WS,11640712,256
0,WS,11640712,256
0,WS,11640968,256
0,WS,11640968,256
0,WS,11641224,256
0,WS,11641224,256
0,WS,11641480,256
0,WS,11641480,256
0,WS,11641736,256
0,WS,11641736,256
0,WS,11641992,256
0,WS,11641992,256
0,WS,11642248,256
0,WS,11642248,256
0,WS,11642504,256
0,WS,11642504,256
0,WS,11642760,256
0,WS,11642760,256
0,WS,11643016,256
0,WS,11643016,256
0,WS,11638152,2048
0,WS,11640200,2304
0,WS,11642504,768
0,WS,11638152,2048
0,WS,11640200,2304
0,WS,11642504,768
0,WS,11638152,2048
0,WS,11640200,2304
0,WS,11642504,768
1,R,10698912,32
1,R,10698912,32
1,R,10698912,32
1,R,10698912,32
1,R,10698912,32
1,R,5173354,64
1,R,5173354,64
1,R,5173354,64
1,R,5173354,64
1,R,5173354,64
1,R,78385008,64
1,R,78385008,64
1,R,78385008,64
1,R,78385008,64
1,R,78385008,64
1,R,78393224,64
1,R,78393224,64
1,R,78393224,64
1,R,78393224,64
1,R,78393224,64
1,R,78394696,64
1,R,78394696,64
1,R,78394696,64
1,R,78394696,64
1,R,78394696,64
1,R,78393160,64
1,R,78393160,64
1,R,78393160,64
1,R,78393160,64
1,R,78393160,64
1,R,78397048,64
1,R,78397048,64
1,R,78397048,64
1,R,78397048,64
1,WS,485400,8
1,WS,713752,8
1,WS,10698864,56
1,WS,11643272,1280
1,WS,11644552,1024
1,WS,17005648,8
1,WS,19191448,8
1,WS,19343224,8
1,WS,20041568,8
1,WS,20097416,8
1,WS,20097448,16
1,WS,81549344,32
1,WS,82050624,32
1,WS,6342472,8
1,WS,20554368,40
1,WS,21366872,109
1,WS,6231400,8
1,WS,6342480,616
1,WS,6343096,24
1,WS,6343096,24
1,WS,6231392,8
1,WS,6231392,8
1,WS,6605552,8
1,WS,6605552,8
1,WS,6231400,8
1,WS,6231400,8
1,WS,6231392,16
1,WS,6343096,24
1,WS,6605552,8
1,WS,6231392,16
1,WS,6343096,24
1,WS,6605552,8
1,WS,6231392,16
1,WS,6343096,24
1,WS,6605552,8
1,WS,11643272,256
1,WS,11643272,256
1,WS,11643528,256
1,WS,11643528,256
1,WS,11643784,256
1,WS,11643784,256
1,WS,11644040,256
1,WS,11644040,256
1,WS,11644296,256
1,WS,11644296,256
1,WS,11644552,256
1,WS,11644552,256
1,WS,11644808,256
1,WS,11644808,256
1,WS,11645064,256
1,WS,11645064,256
1,WS,11645320,256
1,WS,11645320,256
1,WS,82050624,32
1,WS,82050624,32
1,WS,81549344,32
1,WS,81549344,32
1,WS,10698864,56
1,WS,10698864,56
1,WS,485400,8
1,WS,485400,8
1,WS,713752,8
1,WS,713752,8
1,WS,17005648,8
1,WS,17005648,8
1,WS,19191448,8
1,WS,19191448,8
1,WS,19343224,8
1,WS,19343224,8
1,WS,20041568,8
1,WS,20041568,8
1,WS,20097416,8
1,WS,20097416,8
1,WS,20097448,16
1,WS,20097448,16
1,WS,485400,8
1,WS,713752,8
1,WS,10698864,56
1,WS,11643272,1280
1,WS,11644552,1024
1,WS,17005648,8
1,WS,19191448,8
1,WS,19343224,8
1,WS,20041568,8
1,WS,20097416,8
1,WS,20097448,16
1,WS,81549344,32
1,WS,82050624,32
1,WS,485400,8
1,WS,713752,8
1,WS,10698864,56
1,WS,11643272,1280
1,WS,11644552,1024
1,WS,17005648,8
1,WS,19191448,8
1,WS,19343224,8
1,WS,20041568,8
1,WS,20097416,8
1,WS,20097448,16
1,WS,81549344,32
1,WS,82050624,32
1,WS,20554368,40
1,WS,20554368,40
1,WS,21366872,109
1,WS,21366872,109
1,WS,6342472,8
1,WS,6342472,8
1,WS,6342472,8
1,WS,20554368,40
1,WS,21366872,109
1,WS,6342472,8
1,WS,20554368,40
1,WS,21366872,109
1,WS,6342480,256
1,WS,6342480,256
1,WS,6342736,256
1,WS,6342736,256
1,WS,6342992,104
1,WS,6342992,104
1,WS,6231400,8
1,WS,6231400,8
1,WS,6231400,8
1,WS,6342480,616
1,WS,6231400,8
1,WS,6342480,616
2,R,78397048,64
2,R,78331360,64
2,R,78331360,64
2,R,78331360,64
2,R,78331360,64
2,R,78331360,64
2,R,78331424,64
2,R,78329760,64
2,R,78329696,64
2,R,78329696,64
2,R,78329696,64
2,R,78329696,64
2,R,78329696,64
2,R,78330592,64
2,R,78330080,64
2,R,78520992,64
2,R,78520992,64
2,R,78520992,64
2,R,78520992,64
2,R,78520992,64
2,R,78331424,64
2,R,78331424,64
2,R,78331424,64
2,R,78331424,64
2,R,78329760,64
2,R,78329760,64
2,R,78329760,64
2,R,78329760,64
2,R,78330592,64
2,R,78330592,64
2,R,78330592,64
2,R,78330592,64
2,R,78330080,64
2,R,78330080,64
2,R,78330080,64
2,R,78330080,64
2,R,78329632,64
2,R,78329632,64
2,R,78329632,64
2,R,78329632,64
2,R,78329632,64
2,R,78330720,64
2,R,78330720,64
2,R,78330720,64
2,R,78330720,64
2,R,78330720,64
2,R,78331168,64
2,R,78331168,64
2,R,78331168,64
2,R,78331168,64
2,R,78331168,64
2,R,78329824,64
2,R,78329824,64
2,R,78329824,64
2,R,78329824,64
2,R,78329824,64
2,R,78394520,64
2,R,78394520,64
2,R,78394520,64
2,R,78394520,64
2,R,78394520,64
2,R,3146072,64
2,R,3146072,64
2,R,3146072,64
2,R,3146072,64
2,R,3146072,64
2,R,3146648,64
2,R,3146648,64
2,R,3146648,64
2,R,3146648,64
2,R,3146648,64
2,R,3146584,64
2,R,3146584,64
2,R,3146584,64
2,R,3146584,64
2,R,3146584,64
2,R,3154256,64
2,R,3154256,64
2,R,3154256,64
2,R,3154256,64
2,R,3154256,64
2,R,78394944,64
2,R,78394944,64
2,R,78394944,64
2,R,78394944,64
2,R,78394944,64
2,R,78396984,64
2,R,78396984,64
2,R,78396984,64
2,R,78396984,64
2,R,78396984,64
2,WS,389200,24
2,WS,408336,8
2,WS,6231384,16
2,WS,6343120,48
2,WS,11645576,2048
2,WS,19850048,64
2,WS,21339016,1536
2,WS,11645576,256
2,WS,11645576,256
2,WS,11645832,256
2,WS,11645832,256
2,WS,11646088,256
2,WS,11646088,256
2,WS,11646344,256
2,WS,11646344,256
2,WS,11646600,256
2,WS,11646600,256
2,WS,11646856,256
2,WS,11646856,256
2,WS,11647112,256
2,WS,11647112,256
2,WS,11647368,256
2,WS,11647368,256
2,WS,6343120,48
2,WS,6343120,48
2,WS,6231392,8
2,WS,6231392,8
2,WS,6231384,8
2,WS,6231384,8
2,WS,408336,8
2,WS,408336,8
2,WS,389200,24
2,WS,389200,24
2,WS,19850048,64
2,WS,19850048,64
2,WS,21339016,256
2,WS,21339016,256
2,WS,21339272,256
2,WS,21339272,256
2,WS,21339528,256
2,WS,21339528,256
2,WS,21339784,256
2,WS,21339784,256
2,WS,21340040,256
2,WS,21340040,256
2,WS,21340296,256
2,WS,21340296,256
2,WS,389200,24
2,WS,408336,8
2,WS,6231384,16
2,WS,6343120,48
2,WS,11645576,2048
2,WS,19850048,64
2,WS,21339016,1536
2,WS,389200,24
2,WS,408336,8
2,WS,6231384,16
2,WS,6343120,48
2,WS,11645576,2048
2,WS,19850048,64
2,WS,21339016,1536
2,WS,21340552,256
2,WS,21340552,256
2,WS,21340552,256
2,WS,21340552,256
2,WS,21340808,160
2,WS,21340808,160
2,WS,21340968,256
2,WS,21340968,256
2,WS,21341224,184
2,WS,21341224,184
2,WS,21291224,256
2,WS,21291224,256
2,WS,21291480,197
2,WS,21291480,197
2,WS,6343168,16
2,WS,6343168,16
2,WS,6231400,8
2,WS,6231400,8
2,WS,6231400,8
2,WS,6343168,16
2,WS,21291224,453
2,WS,21340808,600
2,WS,6231400,8
2,WS,6343168,16
2,WS,21291224,453
2,WS,21340808,600
2,WS,21340552,256
2,WS,21340808,600
2,WS,21291224,453
2,WS,6231400,8
2,WS,6343168,16
2,WS,6231392,16
2,WS,6605568,8
2,WS,6343184,24
2,WS,6343184,24
2,WS,6343184,24
2,WS,6231392,8
2,WS,6231392,8
2,WS,6605568,8
2,WS,6605568,8
2,WS,6231400,8
2,WS,6231400,8
2,WS,6231392,16
2,WS,6343184,24
2,WS,6605568,8
2,WS,6231392,16
2,WS,6343184,24
2,WS,6605568,8
3,R,78397256,64
3,R,78397256,64
3,R,78397256,64
3,R,78397256,64
3,R,78397256,64
3,R,78532528,64
3,R,78532528,64
3,R,78532528,64
3,R,78532528,64
3,R,78532528,64
3,R,19959392,8
3,R,19959392,8
3,R,19959392,8
3,R,19959392,8
3,R,19959392,8
3,R,19959528,8
3,R,6588144,8
3,R,6588144,8
3,R,6588144,8
3,R,6588144,8
3,R,6588144,8
3,R,701400,8
3,R,701400,8
3,R,701400,8
3,R,701400,8
3,R,701400,8
3,R,19959528,8
3,R,19959528,8
3,R,19959528,8
3,R,19959528,8
3,R,6588400,8
3,R,6588400,8
3,R,6588400,8
3,R,6588400,8
3,R,6588400,8
3,R,6605552,8
3,R,6605552,8
3,R,6605552,8
3,R,6605552,8
3,R,6605552,8
3,WS,11647624,256
3,WS,11647624,256
3,WS,11647880,256
3,WS,11647880,256
3,WS,11648136,256
3,WS,11648136,256
3,WS,11648392,256
3,WS,11648392,256
3,WS,11648648,256
3,WS,11648648,256
3,WS,11648904,256
3,WS,11648904,256
3,WS,11649160,256
3,WS,11649160,256
3,WS,11649416,256
3,WS,11649416,256
3,WS,6587904,8
3,WS,6587904,8
3,WS,6343208,32
3,WS,6343208,32
3,WS,6231392,8
3,WS,6231392,8
3,WS,6587992,8
3,WS,6587992,8
3,WS,389272,80
3,WS,389272,80
3,WS,21290200,121
3,WS,21290200,121
3,WS,6588112,8
3,WS,6588112,8
3,WS,6588320,8
3,WS,6588320,8
3,WS,6493520,16
3,WS,6493520,16
3,WS,6589568,8
3,WS,6589568,8
3,WS,389272,80
3,WS,6231392,8
3,WS,6343208,32
3,WS,6493520,16
3,WS,6587904,8
3,WS,6587992,8
3,WS,6588112,8
3,WS,6588320,8
3,WS,6589568,8
3,WS,11647624,1792
3,WS,11649416,256
3,WS,21290200,121
3,WS,389272,80
3,WS,6231392,8
3,WS,6343208,32
3,WS,6493520,16
3,WS,6587904,8
3,WS,6587992,8
3,WS,6588112,8
3,WS,6588320,8
3,WS,6589568,8
3,WS,11647624,1792
3,WS,11649416,256
3,WS,21290200,121
3,WS,389272,80
3,WS,6493560,8
3,WS,6493560,8
3,WS,6589624,8
3,WS,6589624,8
3,WS,6493664,8
3,WS,6493664,8
3,WS,6593640,8
3,WS,6593640,8
3,WS,6494000,8
3,WS,6494000,8
3,WS,6602600,8
3,WS,6602600,8
3,WS,6494032,8
3,WS,6494032,8
3,WS,6602664,8
3,WS,6602664,8
3,WS,6494096,8
3,WS,6494096,8
3,WS,6498296,8
3,WS,6498296,8
3,WS,6498288,8
3,WS,6498288,8
3,WS,6602704,8
3,WS,6602704,8
3,WS,6494112,16
3,WS,6494112,16
3,WS,19930768,33
3,WS,19930768,33
3,WS,6605544,8
3,WS,6605544,8
3,WS,6605560,8
3,WS,6605560,8
3,WS,6605568,8
3,WS,6605568,8
3,WS,6605576,56
3,WS,6605576,56
3,WS,6494136,8
3,WS,6494136,8
3,WS,6494144,8
3,WS,6494144,8
3,WS,6493560,8
3,WS,6493664,8
3,WS,6494000,8
3,WS,6494032,8
3,WS,6494096,8
3,WS,6494112,16
3,WS,6494136,16
3,WS,6498288,16
3,WS,6589624,8
3,WS,6593640,8
3,WS,6602600,8
3,WS,6602664,8
3,WS,6602704,8
3,WS,6605544,8
3,WS,6605560,72
3,WS,19930768,33
3,WS,6493560,8
3,WS,6493664,8
3,WS,6494000,8
3,WS,6494032,8
3,WS,6494096,8
3,WS,6494112,16
3,WS,6494136,16
3,WS,6498288,16
3,WS,6589624,8
3,WS,6593640,8
3,WS,6602600,8
3,WS,6602664,8
3,WS,6602704,8
3,WS,6605544,8
3,WS,6605560,72
3,WS,19930768,33
3,WS,6494152,16
3,WS,6494152,16
3,WS,6495944,8
3,WS,6495944,8
3,WS,6496000,8
3,WS,6496000,8
3,WS,21375064,41
3,WS,21375064,41
3,WS,6605552,8
3,WS,6605552,8
3,WS,6605640,16
3,WS,6605640,16
3,WS,21275752,256
3,WS,21275752,256
3,WS,21276008,256
3,WS,21276008,256
3,WS,21276264,256
3,WS,21276264,256
3,WS,21276520,256
3,WS,21276520,256
3,WS,21276776,163
3,WS,21276776,163
3,WS,6606520,8
3,WS,6606520,8
3,WS,6606624,120
3,WS,6606624,120
3,WS,6499088,16
3,WS,6499088,16
3,WS,6504472,8
3,WS,6504472,8
3,WS,6521872,8
3,WS,6521872,8
3,WS,6522136,8
3,WS,6522136,8
3,WS,6522160,8
3,WS,6522160,8
3,WS,6522184,8
3,WS,6522184,8
3,WS,6535592,8
3,WS,6535592,8
3,WS,6494152,16
3,WS,6495944,8
3,WS,6496000,8
3,WS,6499088,16
3,WS,6504472,8
3,WS,6521872,8
3,WS,6522136,8
3,WS,6522160,8
3,WS,6522184,8
3,WS,6535592,8
3,WS,6605552,8
3,WS,6605640,16
3,WS,6606520,8
3,WS,6606624,120
3,WS,21275752,1187
3,WS,21375064,41
3,WS,6494152,16
3,WS,6495944,8
3,WS,6496000,8
3,WS,6499088,16
3,WS,6504472,8
3,WS,6535632,8
3,WS,6535632,8
3,WS,6535648,8
3,WS,6535648,8
3,WS,6535688,8
3,WS,6535688,8
3,WS,6535704,8
3,WS,6535704,8
3,WS,6535856,8
3,WS,6535856,8
3,WS,6536192,8
3,WS,6536192,8
3,WS,6536200,16
3,WS,6536200,16
3,WS,6545888,8
3,WS,6545888,8
3,WS,6587240,8
3,WS,6587240,8
3,WS,6587344,8
3,WS,6587344,8
3,WS,6587776,16
3,WS,6587776,16
3,WS,6587808,8
3,WS,6587808,8
3,WS,6587856,8
3,WS,6587856,8
3,WS,20115080,8
3,WS,20115080,8
3,WS,20552056,8
3,WS,20552056,8
3,WS,79777344,48
3,WS,79777344,48
3,WS,21295728,256
3,WS,21295728,256
3,WS,21295984,256
3,WS,21295984,256
3,WS,21296240,256
3,WS,21296240,256
3,WS,21296496,256
3,WS,21296496,256
3,WS,6535632,8
3,WS,6535648,8
3,WS,6535688,8
3,WS,6535704,8
3,WS,6535856,8
3,WS,6536192,24
3,WS,6545888,8
3,WS,6587240,8
3,WS,6587344,8
3,WS,6587776,16
3,WS,6587808,8
3,WS,6587856,8
3,WS,20115080,8
3,WS,20552056,8
3,WS,21295728,1024
3,WS,79777344,48
3,WS,6231392,8
3,WS,6521872,8
3,WS,21296752,256
3,WS,21296752,256
3,WS,21297008,256
3,WS,21297008,256
3,WS,21297264,256
3,WS,21297264,256
3,WS,21297520,192
3,WS,21297520,192
3,WS,21297712,241
3,WS,21297712,241
3,WS,6343240,16
3,WS,6343240,16
3,WS,6231400,8
3,WS,6231400,8
3,WS,6231400,8
3,WS,6343240,16
3,WS,21297520,433
3,WS,6343208,32
3,WS,6522136,8
3,WS,6493520,16
3,WS,6522160,8
3,WS,6587904,8
3,WS,6522184,8
3,WS,6587992,8
3,WS,6535592,8
3,WS,6588112,8
3,WS,6535632,8
3,WS,6588320,8
3,WS,6535648,8
3,WS,6589568,8
3,WS,6535688,8
3,WS,11647624,1792
3,WS,6535704,8
3,WS,11649416,256
3,WS,6535856,8
3,WS,21290200,121
3,WS,6536192,24
3,WS,6493560,8
3,WS,6545888,8
3,WS,6493664,8
3,WS,6587240,8
3,WS,6494000,8
3,WS,6587344,8
3,WS,6494032,8
3,WS,6587776,16
3,WS,6494096,8
3,WS,6587808,8
3,WS,6494112,16
3,WS,6587856,8
3,WS,6494136,16
3,WS,6605552,8
3,WS,6498288,16
3,WS,6605640,16
3,WS,6589624,8
3,WS,6606520,8
3,WS,6593640,8
3,WS,6606624,120
3,WS,6602600,8
3,WS,20115080,8
3,WS,6602664,8
3,WS,20552056,8
3,WS,6602704,8
3,WS,21275752,1187
3,WS,6605544,8
3,WS,21295728,1792
3,WS,6605560,72
3,WS,21297520,433
3,WS,19930768,33
3,WS,21375064,41
3,WS,6494152,16
3,WS,79777344,48
3,WS,6495944,8
3,WS,6231400,8
3,WS,6496000,8
3,WS,6343240,16
3,WS,6499088,16
3,WS,6504472,8
3,WS,6521872,8
3,WS,6522136,8
3,WS,6522160,8
3,WS,6522184,8
3,WS,6535592,8
3,WS,6535632,8
3,WS,6535648,8
3,WS,6535688,8
3,WS,6535704,8
3,WS,6535856,8
3,WS,6536192,24
3,WS,6545888,8
3,WS,6587240,8
3,WS,6587344,8
3,WS,6587776,16
3,WS,6587808,8
3,WS,6587856,8
3,WS,6605552,8
3,WS,6605640,16
3,WS,6606520,8
3,WS,6606624,120
3,WS,20115080,8
3,WS,20552056,8
3,WS,21275752,1187
3,WS,21295728,1792
3,WS,21297520,433
3,WS,21375064,41
3,WS,6343240,16
3,WS,79777344,48
3,WS,6231400,8
3,WS,6231392,16
3,WS,6343256,24
3,WS,6343256,24
3,WS,6343256,24
3,WS,6231392,8
3,WS,6231392,8
3,WS,6605576,56
3,WS,6605576,56
3,WS,6231400,8
3,WS,6231400,8
3,WS,6231392,16
3,WS,6343256,24
3,WS,6605576,56
3,WS,6231392,16
3,WS,6343256,24
3,WS,6605576,56
3,WS,6605576,56
4,R,78331296,64
4,R,78331296,64
4,R,78331296,64
4,R,78331296,64
4,R,78331296,64
4,R,20544832,8
4,R,20544832,8
4,R,20544832,8
4,R,20544832,8
4,R,20544832,8
4,R,78330976,64
4,R,78330976,64
4,R,78330976,64
4,R,78330976,64
4,R,78330976,64
4,R,20544824,8
4,R,20544824,8
4,R,78399096,64
4,R,78399096,64
4,R,20544824,8
4,R,78399096,64
4,R,20544824,8
4,R,78399096,64
4,R,20544824,8
4,R,78330912,64
4,R,78330912,64
4,R,78330912,64
4,R,78330912,64
4,R,78399096,64
4,R,704432,8
4,R,704432,8
4,R,704432,8
4,R,704432,8
4,R,78330912,64
4,R,704432,8
4,R,78330784,64
4,R,78330784,64
4,R,78330848,64
4,R,78330848,64
4,R,78330784,128
4,R,78330784,128
4,R,78330784,128
4,R,16023856,8
4,R,16023856,8
4,R,78330656,64
4,R,78330656,64
4,R,16023856,8
4,R,78330656,64
4,R,16023856,8
4,R,78330656,64
4,R,16023856,8
4,R,78330656,64
4,R,6588024,8
4,R,6588024,8
4,R,19959424,8
4,R,19959424,8
4,R,6588024,8
4,R,19959424,8
4,R,6588024,8
4,R,19959424,8
4,R,6588024,8
4,R,19959424,8
4,R,78399680,8
4,R,78399680,8
4,R,78399680,8
4,R,78399680,8
4,R,78399680,8
4,R,78400190,18
