0, 8, 2142, 0.373483
10, 14, 1217, 1.150370
20, 1, 1155, 0.086580
30, 7, 8433, 0.083007
40, 30, 6081, 0.493340
50, 60, 5789, 1.036448
60, 27, 6413, 0.421020
70, 8, 7653, 0.104534
80, 7, 9853, 0.071044
90, 5, 8451, 0.059165
100, 19, 1478, 1.285521
110, 6, 833, 0.720288
120, 6, 700, 0.857143
130, 3, 699, 0.429185
140, 8, 1614, 0.495663
150, 12, 1317, 0.911162
160, 4, 2443, 0.163733
170, 4, 4242, 0.094295
180, 10, 7617, 0.131285
190, 5, 17874, 0.027974
200, 14, 9053, 0.154645
210, 34, 6399, 0.531333
220, 9, 5939, 0.151541
230, 5, 6532, 0.076546
240, 6, 7058, 0.085010
250, 6, 2679, 0.223964
260, 31, 947, 3.273495
270, 23, 1883, 1.221455
280, 2, 919, 0.217628
290, 0, 652, 0.000000
300, 2, 884, 0.226244
310, 1, 275, 0.363636
320, 2, 245, 0.816327
330, 0, 240, 0.000000
340, 1, 599, 0.166945
350, 0, 20, 0.000000
360, 0, 384, 0.000000
370, 0, 125, 0.000000
380, 1, 253, 0.395257
390, 0, 49, 0.000000
400, 0, 964, 0.000000
410, 1, 1442, 0.069348
420, 0, 488, 0.000000
430, 6, 729, 0.823045
440, 1, 663, 0.150830
450, 9, 2252, 0.399645
460, 4, 2338, 0.171086
470, 0, 890, 0.000000
480, 5, 1111, 0.450045
490, 44, 3836, 1.147028
500, 47, 4481, 1.048873
510, 2, 9407, 0.021261
520, 0, 8709, 0.000000
530, 1, 6265, 0.015962
540, 2, 5039, 0.039690
550, 5, 6868, 0.072801
560, 1, 8386, 0.011925
570, 1, 7699, 0.012989
580, 0, 5348, 0.000000
590, 0, 7193, 0.000000
600, 6, 6611, 0.090758
610, 17, 4274, 0.397754
620, 2, 4610, 0.043384
630, 1, 1412, 0.070822
640, 1, 1919, 0.052110
650, 0, 976, 0.000000
660, 0, 708, 0.000000
670, 0, 946, 0.000000
680, 0, 434, 0.000000
690, 0, 354, 0.000000
700, 0, 941, 0.000000
710, 0, 633, 0.000000
720, 0, 1413, 0.000000
730, 1, 2657, 0.037636
740, 1, 532, 0.187970
750, 0, 864, 0.000000
760, 0, 962, 0.000000
770, 2, 841, 0.237812
780, 0, 9534, 0.000000
790, 0, 12378, 0.000000
800, 13, 9539, 0.136283
810, 0, 10781, 0.000000
820, 13, 10523, 0.123539
830, 3, 12486, 0.024027
840, 19, 8311, 0.228613
850, 2, 9752, 0.020509
860, 14, 8637, 0.162093
870, 1, 9313, 0.010738
880, 0, 7747, 0.000000
890, 1, 4609, 0.021697
900, 21, 12945, 0.162225
910, 33, 8976, 0.367647
920, 18, 4838, 0.372055
930, 98, 6492, 1.509550
940, 51, 4424, 1.152803
950, 16, 8491, 0.188435
960, 24, 6754, 0.355345
970, 21, 6392, 0.328536
980, 30, 6875, 0.436364
990, 33, 6083, 0.542495
1000, 40, 5908, 0.677048
1010, 27, 4853, 0.556357
1020, 14, 2979, 0.469956
1030, 9, 2918, 0.308430
1040, 18, 2412, 0.746269
1050, 9, 1951, 0.461302
1060, 9, 1748, 0.514874
1070, 15, 2588, 0.579598
1080, 76, 11203, 0.678390
1090, 11, 9354, 0.117597
1100, 12, 6871, 0.174647
1110, 11, 5707, 0.192746
1120, 33, 5380, 0.613383
1130, 7, 5097, 0.137336
1140, 2, 3384, 0.059102
1150, 39, 5975, 0.652720
1160, 58, 7351, 0.789008
1170, 2, 4589, 0.043582
1180, 43, 4658, 0.923143
1190, 95, 6063, 1.566881
1200, 19, 8298, 0.228971
1210, 56, 8536, 0.656045
1220, 16, 7630, 0.209699
1230, 15, 7255, 0.206754
1240, 9, 7816, 0.115148
1250, 9, 9325, 0.096515
1260, 17, 7682, 0.221297
1270, 17, 5294, 0.321118
1280, 4, 1343, 0.297841
1290, 1, 1064, 0.093985
1300, 10, 2827, 0.353732
1310, 24, 1890, 1.269841
1320, 0, 2528, 0.000000
